query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,81,99,44.79
3,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..2}]=>(?n) RETURN ?p LIMIT 100000,4,OK,1,3,44.79
8,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..4}]=>(?n) RETURN ?p LIMIT 100000,12,OK,1,4,44.79
13,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..6}]=>(?n) RETURN ?p LIMIT 100000,28,OK,1,3,44.79
18,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..8}]=>(?n) RETURN ?p LIMIT 100000,60,OK,1,4,44.79
23,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..10}]=>(?n) RETURN ?p LIMIT 100000,124,OK,1,4,44.79
28,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..12}]=>(?n) RETURN ?p LIMIT 100000,252,OK,2,5,44.79
33,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..14}]=>(?n) RETURN ?p LIMIT 100000,508,OK,3,6,44.79
38,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..16}]=>(?n) RETURN ?p LIMIT 100000,1020,OK,7,10,44.79
43,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..18}]=>(?n) RETURN ?p LIMIT 100000,2044,OK,14,18,44.79
48,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..20}]=>(?n) RETURN ?p LIMIT 100000,4068,OK,29,32,44.79
53,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..22}]=>(?n) RETURN ?p LIMIT 100000,7068,OK,57,61,44.79
58,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..24}]=>(?n) RETURN ?p LIMIT 100000,10068,OK,83,87,44.79
63,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..26}]=>(?n) RETURN ?p LIMIT 100000,13068,OK,112,117,44.79
68,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..28}]=>(?n) RETURN ?p LIMIT 100000,16068,OK,153,159,44.79
73,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..30}]=>(?n) RETURN ?p LIMIT 100000,19068,OK,167,174,44.79
78,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..32}]=>(?n) RETURN ?p LIMIT 100000,22068,OK,207,216,44.79
83,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..34}]=>(?n) RETURN ?p LIMIT 100000,25068,OK,228,237,44.79
88,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..36}]=>(?n) RETURN ?p LIMIT 100000,28068,OK,277,287,44.79
93,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..38}]=>(?n) RETURN ?p LIMIT 100000,31068,OK,326,337,44.79
98,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..40}]=>(?n) RETURN ?p LIMIT 100000,34068,OK,366,377,45.29
103,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..42}]=>(?n) RETURN ?p LIMIT 100000,37068,OK,424,437,46.56
108,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..44}]=>(?n) RETURN ?p LIMIT 100000,40068,OK,473,487,47.32
113,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..46}]=>(?n) RETURN ?p LIMIT 100000,43068,OK,495,509,48.34
118,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..48}]=>(?n) RETURN ?p LIMIT 100000,46068,OK,547,562,49.1
123,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..50}]=>(?n) RETURN ?p LIMIT 100000,49068,OK,621,638,49.61
128,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..52}]=>(?n) RETURN ?p LIMIT 100000,52068,OK,713,731,50.12
133,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..54}]=>(?n) RETURN ?p LIMIT 100000,55068,OK,733,752,50.62
138,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..56}]=>(?n) RETURN ?p LIMIT 100000,58068,OK,740,760,50.62
143,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..58}]=>(?n) RETURN ?p LIMIT 100000,61068,OK,847,868,51.13
148,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..60}]=>(?n) RETURN ?p LIMIT 100000,64068,OK,927,950,51.13
153,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..62}]=>(?n) RETURN ?p LIMIT 100000,67068,OK,940,964,51.13
158,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..64}]=>(?n) RETURN ?p LIMIT 100000,70068,OK,992,1017,51.39
163,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..66}]=>(?n) RETURN ?p LIMIT 100000,73068,OK,1064,1090,51.9
168,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..68}]=>(?n) RETURN ?p LIMIT 100000,76068,OK,1218,1246,53.19
173,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..70}]=>(?n) RETURN ?p LIMIT 100000,79068,OK,1305,1333,54.48
178,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..72}]=>(?n) RETURN ?p LIMIT 100000,82068,OK,1379,1409,55.25
183,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..74}]=>(?n) RETURN ?p LIMIT 100000,85068,OK,1456,1488,56.27
188,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..76}]=>(?n) RETURN ?p LIMIT 100000,88068,OK,1450,1483,57.05
193,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..78}]=>(?n) RETURN ?p LIMIT 100000,91068,OK,1641,1676,57.82
198,MATCH (N0)=[SHORTEST 1000 WALKS ?p :E{1..80}]=>(?n) RETURN ?p LIMIT 100000,94068,OK,1758,1795,58.59
