query_number,query,results,status,exec_time_ms,enum_time_ms,memory_MB
0,MATCH (N0)=[ANY SHORTEST ?p :E*]=>(N3000) RETURN ?p LIMIT 100000,1,OK,81,99,44.79
2,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..2}]=>(?n) RETURN ?p LIMIT 100000,4,OK,1,4,44.79
7,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..4}]=>(?n) RETURN ?p LIMIT 100000,12,OK,1,4,44.79
12,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..6}]=>(?n) RETURN ?p LIMIT 100000,28,OK,1,4,44.79
17,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..8}]=>(?n) RETURN ?p LIMIT 100000,60,OK,1,4,44.79
22,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..10}]=>(?n) RETURN ?p LIMIT 100000,124,OK,1,4,44.79
27,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..12}]=>(?n) RETURN ?p LIMIT 100000,252,OK,2,4,44.79
32,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..14}]=>(?n) RETURN ?p LIMIT 100000,480,OK,3,6,44.79
37,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..16}]=>(?n) RETURN ?p LIMIT 100000,780,OK,5,8,44.79
42,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..18}]=>(?n) RETURN ?p LIMIT 100000,1080,OK,7,10,44.79
47,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..20}]=>(?n) RETURN ?p LIMIT 100000,1380,OK,10,13,44.79
52,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..22}]=>(?n) RETURN ?p LIMIT 100000,1680,OK,12,15,44.79
57,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..24}]=>(?n) RETURN ?p LIMIT 100000,1980,OK,15,18,44.79
62,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..26}]=>(?n) RETURN ?p LIMIT 100000,2280,OK,18,22,44.79
67,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..28}]=>(?n) RETURN ?p LIMIT 100000,2580,OK,24,28,44.79
72,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..30}]=>(?n) RETURN ?p LIMIT 100000,2880,OK,27,30,44.79
77,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..32}]=>(?n) RETURN ?p LIMIT 100000,3180,OK,28,33,44.79
82,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..34}]=>(?n) RETURN ?p LIMIT 100000,3480,OK,34,39,44.79
87,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..36}]=>(?n) RETURN ?p LIMIT 100000,3780,OK,39,44,44.79
92,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..38}]=>(?n) RETURN ?p LIMIT 100000,4080,OK,40,45,44.79
97,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..40}]=>(?n) RETURN ?p LIMIT 100000,4380,OK,47,52,45.04
102,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..42}]=>(?n) RETURN ?p LIMIT 100000,4680,OK,53,58,46.31
107,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..44}]=>(?n) RETURN ?p LIMIT 100000,4980,OK,58,63,47.32
112,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..46}]=>(?n) RETURN ?p LIMIT 100000,5280,OK,60,66,48.09
117,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..48}]=>(?n) RETURN ?p LIMIT 100000,5580,OK,63,69,48.85
122,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..50}]=>(?n) RETURN ?p LIMIT 100000,5880,OK,79,85,49.61
127,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..52}]=>(?n) RETURN ?p LIMIT 100000,6180,OK,76,82,50.12
132,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..54}]=>(?n) RETURN ?p LIMIT 100000,6480,OK,82,88,50.62
137,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..56}]=>(?n) RETURN ?p LIMIT 100000,6780,OK,91,98,50.62
142,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..58}]=>(?n) RETURN ?p LIMIT 100000,7080,OK,93,99,50.88
147,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..60}]=>(?n) RETURN ?p LIMIT 100000,7380,OK,117,124,51.13
152,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..62}]=>(?n) RETURN ?p LIMIT 100000,7680,OK,121,128,51.13
157,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..64}]=>(?n) RETURN ?p LIMIT 100000,7980,OK,120,128,51.39
162,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..66}]=>(?n) RETURN ?p LIMIT 100000,8280,OK,128,136,51.9
167,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..68}]=>(?n) RETURN ?p LIMIT 100000,8580,OK,144,152,52.93
172,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..70}]=>(?n) RETURN ?p LIMIT 100000,8880,OK,154,162,54.22
177,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..72}]=>(?n) RETURN ?p LIMIT 100000,9180,OK,154,161,55.25
182,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..74}]=>(?n) RETURN ?p LIMIT 100000,9480,OK,165,173,55.76
187,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..76}]=>(?n) RETURN ?p LIMIT 100000,9780,OK,181,189,56.79
192,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..78}]=>(?n) RETURN ?p LIMIT 100000,10080,OK,190,199,57.56
197,MATCH (N0)=[SHORTEST 100 WALKS ?p :E{1..80}]=>(?n) RETURN ?p LIMIT 100000,10380,OK,203,212,58.59
